OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,TotalCost,Discount,TotalSales,Tax,ShippingCost,TotalExpenses,TotalProfit,PaymentMethod,OrderStatus,City,State_Name,Country,SellerID
ORD0000118,02-02-2022,CUST025351,Sneha Kumar,P00006,Gaming Mouse,Sports & Outdoors,KiddoFun,2,590.96,1181.92,5%,1122.82,134.74,5.50,140.24,982.58,Credit Card,Delivered,Denver,Colorado,United States,SELL00011
ORD0000119,06-07-2020,CUST023478,Rohit Reddy,P00009,Portable SSD 1TB,Home & Kitchen,FitLife,2,433.24,866.48,5%,823.16,98.78,10.23,109.01,714.15,Cash on Delivery,Shipped,Philadelphia,Pennsylvania,United States,SELL01044
ORD0000120,14-01-2021,CUST029783,Simran Singh,P00050,Novel Bestseller,Books,CoreTech,4,187.75,751.00,5%,713.45,128.42,9.52,137.94,575.51,Credit Card,Delivered,San Francisco,California,United States,SELL01527
ORD0000121,07-05-2021,CUST001056,Karan Singh,P00017,Electric Kettle,Toys & Games,Zenith,5,230.99,1154.95,15%,981.71,117.80,10.69,128.49,853.22,UPI,Delivered,Columbus,Ohio,United States,SELL01639
ORD0000122,30-11-2022,CUST026942,Pooja Joshi,P00008,4K Monitor,Sports & Outdoors,Zenith,5,246.13,1230.65,10%,1107.59,0.00,9.69,9.69,1097.90,Amazon Pay,Shipped,Austin,Texas,Canada,SELL00632
ORD0000123,26-03-2023,CUST027791,Sneha Verma,P00050,Novel Bestseller,Home & Kitchen,ReadMore,1,18.66,18.66,0%,18.66,0.93,5.03,5.96,12.70,Amazon Pay,Delivered,San Francisco,California,United States,SELL00745
ORD0000124,15-01-2020,CUST019410,Simran Reddy,P00043,HDMI Cable 2m,Clothing,HomeEase,2,48.99,97.98,25%,73.49,3.67,1.59,5.26,68.23,Amazon Pay,Delivered,San Jose,California,United States,SELL00146
ORD0000125,05-03-2020,CUST009308,Vihaan Sharma,P00021,Backpack,Sports & Outdoors,HomeEase,5,200.05,1000.25,5%,950.24,114.03,2.34,116.37,833.87,Credit Card,Delivered,Houston,Texas,United Kingdom,SELL00770
ORD0000126,04-06-2021,CUST004285,Sahil Sharma,P00008,4K Monitor,Electronics,Apex,4,149.47,597.88,0%,597.88,71.75,10.48,82.23,515.65,UPI,Delivered,Houston,Texas,United States,SELL01530
ORD0000127,29-09-2023,CUST037966,Aditya Kumar,P00027,Winter Jacket,Sports & Outdoors,CoreTech,3,460.51,1381.53,5%,1312.45,157.49,3.17,160.66,1151.79,Credit Card,Delivered,Charlotte,North Carolina,United States,SELL01372
ORD0000128,26-02-2023,CUST025421,Mohit Mehta,P00050,Novel Bestseller,Home & Kitchen,Zenith,5,141.31,706.55,15%,600.57,72.07,14.56,86.63,513.94,Debit Card,Delivered,Denver,Colorado,United States,SELL01574
ORD0000129,09-10-2021,CUST039352,Neha Joshi,P00010,Smartwatch,Books,Apex,3,204.15,612.45,10%,551.21,66.14,10.09,76.23,474.98,Credit Card,Delivered,Dallas,Texas,United States,SELL00583
ORD0000130,04-02-2024,CUST032886,Rohit Mehta,P00015,Instant Pot,Books,BrightLux,4,577.36,2309.44,20%,1847.55,92.38,4.08,96.46,1751.09,Debit Card,Delivered,Houston,Texas,United States,SELL00736
ORD0000131,22-12-2022,CUST014360,Vivaan Singh,P00050,Novel Bestseller,Electronics,ReadMore,2,509.27,1018.54,0%,1018.54,0.00,6.71,6.71,1011.83,Net Banking,Shipped,Los Angeles,California,United States,SELL01332
ORD0000132,08-03-2023,CUST007708,Sunita Sharma,P00028,Jeans,Clothing,Zenith,3,496.12,1488.36,0%,1488.36,74.42,5.91,80.33,1408.03,Net Banking,Returned,Charlotte,North Carolina,Australia,SELL00248
ORD0000133,02-03-2024,CUST013067,Sunita Gupta,P00026,Sunglasses,Clothing,KiddoFun,3,497.74,1493.22,0%,1493.22,179.19,7.58,186.77,1306.45,Credit Card,Delivered,Seattle,Washington,United States,SELL01907
ORD0000134,15-08-2021,CUST046835,Simran Gupta,P00043,HDMI Cable 2m,Books,UrbanStyle,4,384.81,1539.24,0%,1539.24,184.71,13.11,197.82,1341.42,Credit Card,Cancelled,San Diego,California,United States,SELL01180
ORD0000135,26-01-2021,CUST011228,Karan Reddy,P00003,Smartphone Case,Toys & Games,HomeEase,2,321.46,642.92,10%,578.63,69.44,5.41,74.85,503.78,Cash on Delivery,Delivered,Los Angeles,California,India,SELL00715
ORD0000136,25-08-2024,CUST046806,Neha Singh,P00013,Action Camera,Toys & Games,ReadMore,5,498.26,2491.30,5%,2366.74,189.34,3.64,192.98,2173.76,UPI,Shipped,Washington,District of Columbia,United Kingdom,SELL00709
ORD0000137,22-02-2021,CUST014033,Rohit Gupta,P00049,Children's Book,Books,FitLife,5,211.88,1059.40,10%,953.46,76.28,9.75,86.03,867.43,UPI,Delivered,Philadelphia,Pennsylvania,United States,SELL00278
ORD0000138,15-10-2020,CUST040569,Rohit Sharma,P00030,Dress Shirt,Clothing,ReadMore,2,333.88,667.76,5%,634.37,0.00,10.61,10.61,623.76,Credit Card,Shipped,Jacksonville,Florida,India,SELL01341
ORD0000139,13-01-2021,CUST041172,Ritika Reddy,P00015,Instant Pot,Electronics,HomeEase,2,522.65,1045.30,5%,993.04,79.44,13.86,93.30,899.74,Credit Card,Delivered,Fort Worth,Texas,United States,SELL00699
ORD0000140,01-12-2024,CUST001601,Vivaan Patel,P00005,Laptop Sleeve,Toys & Games,UrbanStyle,4,67.78,271.12,5%,257.56,20.61,11.17,31.78,225.78,Cash on Delivery,Delivered,Columbus,Ohio,United States,SELL01558
ORD0000141,22-02-2024,CUST046508,Vivaan Sharma,P00032,Board Game,Books,Zenith,5,22.67,113.35,0%,113.35,0.00,13.16,13.16,100.19,Debit Card,Delivered,Seattle,Washington,United States,SELL00940
ORD0000142,18-08-2020,CUST027712,Ritika Joshi,P00017,Electric Kettle,Home & Kitchen,UrbanStyle,5,544.52,2722.60,25%,2041.95,245.03,2.79,247.82,1794.13,Cash on Delivery,Pending,San Antonio,Texas,United States,SELL00796
ORD0000143,14-10-2022,CUST029705,Aman Reddy,P00046,Car Charger,Electronics,CoreTech,1,431.01,431.01,0%,431.01,0.00,2.23,2.23,428.78,Amazon Pay,Shipped,Houston,Texas,United States,SELL00143
ORD0000144,10-02-2020,CUST008224,Mohit Sharma,P00049,Children's Book,Books,NexPro,3,346.56,1039.68,15%,883.73,44.19,1.85,46.04,837.69,Credit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL01971
ORD0000145,17-11-2022,CUST046362,Aman Verma,P00039,Graphic Tablet,Books,BrightLux,1,87.79,87.79,0%,87.79,15.80,10.92,26.72,61.07,Credit Card,Delivered,New York,New York,United Kingdom,SELL00338
ORD0000146,14-05-2020,CUST005950,Mohit Verma,P00015,Instant Pot,Home & Kitchen,HomeEase,4,596.80,2387.20,5%,2267.84,272.14,2.10,274.24,1993.60,Credit Card,Delivered,Washington,District of Columbia,India,SELL00864
ORD0000147,19-07-2020,CUST037485,Kabir Verma,P00015,Instant Pot,Electronics,KiddoFun,1,194.17,194.17,0%,194.17,9.71,5.33,15.04,179.13,Credit Card,Delivered,San Francisco,California,India,SELL01097
ORD0000148,18-02-2022,CUST027818,Sneha Mehta,P00027,Winter Jacket,Clothing,CoreTech,2,42.52,85.04,5%,80.79,4.04,11.11,15.15,65.64,Credit Card,Delivered,Chicago,Illinois,United States,SELL00776
ORD0000149,18-07-2022,CUST048304,Vihaan Kapoor,P00032,Board Game,Toys & Games,Apex,3,262.02,786.06,15%,668.15,120.27,7.09,127.36,540.79,Credit Card,Returned,Chicago,Illinois,United States,SELL00433
ORD0000150,22-11-2022,CUST033670,Sneha Kapoor,P00009,Portable SSD 1TB,Toys & Games,NexPro,3,43.80,131.40,0%,131.40,10.51,6.23,16.74,114.66,Cash on Delivery,Shipped,Columbus,Ohio,United States,SELL00027
ORD0000151,07-12-2022,CUST038774,Kabir Sharma,P00015,Instant Pot,Clothing,ReadMore,4,306.01,1224.04,30%,856.83,42.84,9.24,52.08,804.75,Debit Card,Delivered,Austin,Texas,United Kingdom,SELL00672
ORD0000152,17-05-2021,CUST026880,Kabir Verma,P00029,T-Shirt,Sports & Outdoors,Zenith,4,251.60,1006.40,10%,905.76,108.69,13.75,122.44,783.32,Net Banking,Delivered,New York,New York,United Kingdom,SELL00229
ORD0000153,10-02-2021,CUST044830,Karan Kapoor,P00003,Smartphone Case,Electronics,ReadMore,3,431.79,1295.37,0%,1295.37,64.77,11.24,76.01,1219.36,Credit Card,Delivered,Columbus,Ohio,United States,SELL01889
ORD0000154,16-05-2024,CUST040087,Ritika Reddy,P00023,Cookware Set,Books,Apex,4,291.13,1164.52,15%,989.84,49.49,2.52,52.01,937.83,Debit Card,Delivered,Phoenix,Arizona,United Kingdom,SELL01455
ORD0000155,17-10-2024,CUST026727,Anjali Gupta,P00025,Running Shoes,Clothing,Apex,3,414.46,1243.38,25%,932.54,111.90,4.69,116.59,815.95,Amazon Pay,Delivered,Philadelphia,Pennsylvania,United States,SELL00945
ORD0000156,15-03-2022,CUST011225,Rohit Patel,P00026,Sunglasses,Electronics,BrightLux,3,180.87,542.61,0%,542.61,27.13,2.04,29.17,513.44,Debit Card,Delivered,Seattle,Washington,United States,SELL00850
ORD0000157,08-04-2020,CUST031885,Sneha Gupta,P00047,Memory Card 128GB,Sports & Outdoors,NexPro,5,104.18,520.90,10%,468.81,0.00,8.69,8.69,460.12,Credit Card,Shipped,Phoenix,Arizona,United Kingdom,SELL01363
ORD0000158,14-11-2021,CUST016025,Sunita Singh,P00045,Phone Tripod,Books,NexPro,2,400.69,801.38,10%,721.24,57.70,10.68,68.38,652.86,Credit Card,Pending,Houston,Texas,Canada,SELL01573
ORD0000159,26-12-2021,CUST036113,Priya Joshi,P00007,Mechanical Keyboard,Home & Kitchen,FitLife,3,479.99,1439.97,25%,1079.98,129.60,8.69,138.29,941.69,UPI,Delivered,Austin,Texas,United States,SELL01598
ORD0000160,19-04-2024,CUST043628,Anjali Verma,P00008,4K Monitor,Sports & Outdoors,CoreTech,1,247.54,247.54,5%,235.16,28.22,2.07,30.29,204.87,Amazon Pay,Delivered,Chicago,Illinois,United States,SELL00412
ORD0000161,18-08-2022,CUST020507,Aarav Joshi,P00026,Sunglasses,Toys & Games,FitLife,3,14.51,43.53,5%,41.35,4.96,0.82,5.78,35.57,Credit Card,Delivered,Seattle,Washington,United States,SELL00708
ORD0000162,28-10-2024,CUST012422,Kabir Kapoor,P00018,Vacuum Cleaner,Electronics,NexPro,5,216.33,1081.65,20%,865.32,0.00,9.73,9.73,855.59,Credit Card,Delivered,San Antonio,Texas,United States,SELL01169
ORD0000163,04-09-2021,CUST009807,Vihaan Verma,P00039,Graphic Tablet,Home & Kitchen,ReadMore,3,38.53,115.59,0%,115.59,5.78,8.40,14.18,101.41,Debit Card,Delivered,San Antonio,Texas,United States,SELL00551
ORD0000164,25-01-2024,CUST048496,Sahil Kumar,P00016,Air Fryer,Electronics,NexPro,3,465.66,1396.98,10%,1257.28,62.86,0.89,63.75,1193.53,Amazon Pay,Returned,Dallas,Texas,United States,SELL00141
ORD0000165,04-10-2021,CUST029400,Aman Gupta,P00015,Instant Pot,Electronics,BrightLux,5,35.27,176.35,0%,176.35,21.16,12.99,34.15,142.20,Debit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL01482
ORD0000166,27-11-2024,CUST004811,Arjun Patel,P00038,External HDD 2TB,Home & Kitchen,UrbanStyle,2,82.50,165.00,5%,156.75,18.81,13.79,32.60,124.15,Credit Card,Delivered,San Francisco,California,United States,SELL00910
ORD0000167,25-10-2022,CUST008669,Aditya Kumar,P00035,Desk Plant,Home & Kitchen,KiddoFun,4,298.96,1195.84,10%,1076.26,86.10,3.63,89.73,986.53,Amazon Pay,Delivered,Jacksonville,Florida,United States,SELL00243
ORD0000168,26-05-2023,CUST035784,Vikas Gupta,P00015,Instant Pot,Toys & Games,NexPro,5,232.62,1163.10,5%,1104.95,88.40,9.35,97.75,1007.20,Credit Card,Shipped,Austin,Texas,United States,SELL01837
ORD0000169,17-05-2021,CUST027512,Mohit Joshi,P00011,Fitness Band,Books,Apex,4,493.20,1972.80,20%,1578.24,189.39,3.74,193.13,1385.11,Net Banking,Delivered,Dallas,Texas,Canada,SELL00878
ORD0000170,05-02-2022,CUST023754,Sahil Gupta,P00043,HDMI Cable 2m,Clothing,BrightLux,4,497.42,1989.68,5%,1890.20,226.82,12.34,239.16,1651.04,Debit Card,Delivered,Jacksonville,Florida,Canada,SELL01838
ORD0000171,01-02-2021,CUST011579,Kabir Reddy,P00050,Novel Bestseller,Clothing,KiddoFun,1,154.24,154.24,5%,146.53,17.58,9.86,27.44,119.09,UPI,Delivered,Denver,Colorado,United States,SELL01005
ORD0000172,20-05-2022,CUST003082,Aarav Reddy,P00024,Yoga Mat,Sports & Outdoors,UrbanStyle,3,497.52,1492.56,15%,1268.68,228.36,0.91,229.27,1039.41,Credit Card,Delivered,Austin,Texas,United States,SELL00319
ORD0000173,05-03-2022,CUST040193,Priya Verma,P00025,Running Shoes,Books,UrbanStyle,4,64.53,258.12,0%,258.12,0.00,13.67,13.67,244.45,Amazon Pay,Delivered,New York,New York,United States,SELL00210
ORD0000174,27-01-2021,CUST014061,Arjun Gupta,P00020,Office Chair,Electronics,FitLife,4,331.21,1324.84,0%,1324.84,66.24,5.90,72.14,1252.70,Net Banking,Delivered,San Jose,California,United States,SELL00101
ORD0000175,25-07-2020,CUST028212,Vihaan Verma,P00015,Instant Pot,Clothing,NexPro,4,155.87,623.48,10%,561.13,28.06,7.79,35.85,525.28,Credit Card,Delivered,Los Angeles,California,United States,SELL01555
ORD0000176,04-11-2022,CUST010967,Sahil Singh,P00004,USB-C Charger,Clothing,CoreTech,1,598.75,598.75,10%,538.88,26.94,3.35,30.29,508.59,Credit Card,Returned,Denver,Colorado,United Kingdom,SELL00727
ORD0000177,26-04-2024,CUST022674,Pooja Gupta,P00036,Smart Light Bulb,Electronics,HomeEase,5,489.41,2447.05,5%,2324.70,278.96,7.24,286.20,2038.50,Amazon Pay,Delivered,Chicago,Illinois,United States,SELL00062
ORD0000178,10-06-2022,CUST048983,Kabir Kumar,P00006,Gaming Mouse,Toys & Games,Zenith,4,131.22,524.88,10%,472.39,0.00,14.12,14.12,458.27,Debit Card,Delivered,Charlotte,North Carolina,India,SELL00530
ORD0000179,24-01-2024,CUST016133,Anjali Kumar,P00014,Drone Mini,Toys & Games,HomeEase,2,176.38,352.76,5%,335.12,26.81,11.05,37.86,297.26,Net Banking,Delivered,Los Angeles,California,United States,SELL00395
ORD0000180,10-09-2024,CUST044928,Pooja Reddy,P00001,Wireless Earbuds,Sports & Outdoors,CoreTech,1,418.70,418.70,30%,293.09,23.45,4.48,27.93,265.16,UPI,Delivered,Jacksonville,Florida,United States,SELL00811
ORD0000181,17-05-2024,CUST024560,Neha Gupta,P00010,Smartwatch,Home & Kitchen,ReadMore,2,531.40,1062.80,0%,1062.80,127.54,4.49,132.03,930.77,Cash on Delivery,Delivered,Dallas,Texas,United States,SELL00296
ORD0000182,13-05-2022,CUST019814,Vivaan Verma,P00050,Novel Bestseller,Books,CoreTech,5,341.70,1708.50,10%,1537.65,276.78,1.70,278.48,1259.17,Amazon Pay,Delivered,New York,New York,United States,SELL01602
ORD0000183,12-01-2022,CUST015222,Karan Gupta,P00016,Air Fryer,Electronics,ReadMore,2,375.82,751.64,5%,714.06,35.70,13.55,49.25,664.81,Amazon Pay,Returned,Houston,Texas,Australia,SELL00166
ORD0000184,18-06-2023,CUST015733,Vivaan Sharma,P00025,Running Shoes,Home & Kitchen,FitLife,3,99.26,297.78,0%,297.78,23.82,5.19,29.01,268.77,UPI,Shipped,Fort Worth,Texas,United States,SELL00041
ORD0000185,17-07-2021,CUST023655,Anjali Singh,P00026,Sunglasses,Home & Kitchen,Zenith,2,572.09,1144.18,0%,1144.18,91.53,2.64,94.17,1050.01,Credit Card,Shipped,Chicago,Illinois,United States,SELL00773
ORD0000186,17-10-2022,CUST021204,Pooja Singh,P00042,Projector Mini,Toys & Games,UrbanStyle,2,495.32,990.64,0%,990.64,49.53,10.01,59.54,931.10,Credit Card,Pending,Phoenix,Arizona,United States,SELL01469
ORD0000187,05-04-2020,CUST016221,Simran Reddy,P00049,Children's Book,Sports & Outdoors,Zenith,2,190.82,381.64,20%,305.31,15.27,7.58,22.85,282.46,Debit Card,Delivered,San Diego,California,Canada,SELL00701
ORD0000188,23-10-2024,CUST036912,Karan Reddy,P00004,USB-C Charger,Home & Kitchen,BrightLux,1,50.92,50.92,20%,40.74,3.26,1.30,4.56,36.18,Net Banking,Delivered,Philadelphia,Pennsylvania,United States,SELL01658
ORD0000189,29-04-2021,CUST043111,Aarav Verma,P00033,Puzzle 1000pc,Toys & Games,FitLife,5,129.25,646.25,15%,549.31,43.94,6.24,50.18,499.13,Credit Card,Shipped,Charlotte,North Carolina,United States,SELL00429
ORD0000190,01-12-2023,CUST034016,Aditya Singh,P00046,Car Charger,Sports & Outdoors,Zenith,3,416.84,1250.52,15%,1062.94,85.04,14.40,99.44,963.50,Debit Card,Delivered,Phoenix,Arizona,United States,SELL01532
ORD0000191,18-08-2020,CUST040748,Sahil Sharma,P00030,Dress Shirt,Sports & Outdoors,KiddoFun,5,319.28,1596.40,5%,1516.58,75.83,12.39,88.22,1428.36,Amazon Pay,Delivered,San Diego,California,United States,SELL00430
ORD0000192,18-01-2022,CUST004207,Vikas Kapoor,P00040,Microphone,Books,Zenith,2,67.54,135.08,5%,128.33,10.27,1.64,11.91,116.42,Amazon Pay,Delivered,San Antonio,Texas,Canada,SELL00302
ORD0000193,05-08-2024,CUST041282,Sahil Singh,P00012,Noise Cancelling Headphones,Toys & Games,ReadMore,2,289.23,578.46,10%,520.61,0.00,13.08,13.08,507.53,Amazon Pay,Delivered,Indianapolis,Indiana,United States,SELL00733
ORD0000194,09-04-2023,CUST044672,Karan Singh,P00019,LED Desk Lamp,Home & Kitchen,ReadMore,2,373.58,747.16,20%,597.73,47.82,8.74,56.56,541.17,Credit Card,Delivered,San Jose,California,United States,SELL00785
ORD0000195,24-06-2021,CUST004859,Vivaan Gupta,P00009,Portable SSD 1TB,Sports & Outdoors,Zenith,4,359.89,1439.56,5%,1367.58,68.38,13.15,81.53,1286.05,Credit Card,Delivered,Washington,District of Columbia,United States,SELL00999
ORD0000196,25-11-2022,CUST007154,Vikas Sharma,P00026,Sunglasses,Toys & Games,NexPro,5,449.10,2245.50,10%,2020.95,101.05,7.48,108.53,1912.42,Net Banking,Delivered,San Diego,California,United States,SELL01298
ORD0000197,08-06-2021,CUST035993,Vikas Kumar,P00015,Instant Pot,Electronics,ReadMore,3,270.41,811.23,10%,730.11,36.51,3.91,40.42,689.69,Amazon Pay,Delivered,Houston,Texas,United States,SELL00557
ORD0000198,29-03-2023,CUST027565,Sneha Verma,P00019,LED Desk Lamp,Home & Kitchen,CoreTech,2,387.31,774.62,0%,774.62,92.95,7.12,100.07,674.55,Debit Card,Delivered,San Francisco,California,United States,SELL01488
ORD0000199,18-09-2024,CUST010007,Vikas Reddy,P00048,Wireless Charger,Books,Apex,3,272.14,816.42,0%,816.42,97.97,11.16,109.13,707.29,UPI,Delivered,San Jose,California,Canada,SELL00096
ORD0000200,20-06-2023,CUST022505,Karan Kapoor,P00034,Desk Organizer,Home & Kitchen,FitLife,1,420.62,420.62,0%,420.62,21.03,5.69,26.72,393.90,Amazon Pay,Shipped,Dallas,Texas,United States,SELL01489
ORD0000201,14-01-2023,CUST007081,Arjun Kumar,P00031,Kids Toy Car,Clothing,HomeEase,4,575.93,2303.72,0%,2303.72,0.00,14.50,14.50,2289.22,Credit Card,Delivered,Dallas,Texas,India,SELL00230
ORD0000202,24-12-2024,CUST042401,Mohit Singh,P00019,LED Desk Lamp,Toys & Games,BrightLux,5,167.97,839.85,0%,839.85,0.00,8.35,8.35,831.50,UPI,Delivered,Dallas,Texas,United States,SELL00039
ORD0000203,31-07-2021,CUST040825,Karan Sharma,P00008,4K Monitor,Toys & Games,UrbanStyle,5,471.14,2355.70,0%,2355.70,188.46,4.18,192.64,2163.06,Amazon Pay,Delivered,Denver,Colorado,Canada,SELL00154
ORD0000204,12-11-2021,CUST022812,Mohit Patel,P00041,Webcam Full HD,Toys & Games,UrbanStyle,3,461.70,1385.10,5%,1315.85,65.79,13.58,79.37,1236.48,Credit Card,Returned,Fort Worth,Texas,India,SELL01177
ORD0000205,10-07-2021,CUST029448,Karan Kumar,P00036,Smart Light Bulb,Sports & Outdoors,FitLife,2,303.77,607.54,25%,455.66,22.78,11.47,34.25,421.41,UPI,Delivered,Columbus,Ohio,Australia,SELL00122
ORD0000206,16-05-2024,CUST025313,Pooja Singh,P00017,Electric Kettle,Electronics,NexPro,4,312.36,1249.44,10%,1124.50,0.00,2.52,2.52,1121.98,Credit Card,Delivered,Columbus,Ohio,United States,SELL01958
ORD0000207,09-10-2022,CUST029438,Vihaan Mehta,P00046,Car Charger,Books,Zenith,3,59.09,177.27,15%,150.68,0.00,14.12,14.12,136.56,Net Banking,Delivered,Chicago,Illinois,India,SELL00705
ORD0000208,07-10-2021,CUST001181,Vivaan Joshi,P00022,Water Bottle,Books,ReadMore,1,266.91,266.91,5%,253.56,20.29,7.33,27.62,225.94,Amazon Pay,Delivered,Phoenix,Arizona,India,SELL01609
ORD0000209,06-03-2022,CUST017264,Sneha Kumar,P00031,Kids Toy Car,Electronics,KiddoFun,3,568.01,1704.03,0%,1704.03,0.00,12.94,12.94,1691.09,Credit Card,Delivered,San Jose,California,United Kingdom,SELL01838
ORD0000210,17-11-2022,CUST039608,Simran Patel,P00049,Children's Book,Books,UrbanStyle,2,454.72,909.44,5%,863.97,69.12,0.31,69.43,794.54,Net Banking,Shipped,Los Angeles,California,India,SELL01140
ORD0000211,01-07-2024,CUST019237,Priya Kumar,P00035,Desk Plant,Books,BrightLux,3,189.12,567.36,20%,453.89,36.31,3.60,39.91,413.98,Debit Card,Delivered,New York,New York,United Kingdom,SELL00479
ORD0000212,28-04-2024,CUST035731,Sneha Sharma,P00032,Board Game,Home & Kitchen,BrightLux,5,104.68,523.40,15%,444.89,35.59,2.38,37.97,406.92,UPI,Delivered,Washington,District of Columbia,United States,SELL00157
ORD0000213,25-09-2023,CUST012280,Rohit Mehta,P00049,Children's Book,Sports & Outdoors,BrightLux,2,116.03,232.06,20%,185.65,14.85,5.54,20.39,165.26,Cash on Delivery,Delivered,Columbus,Ohio,India,SELL01375
ORD0000214,26-12-2024,CUST003507,Anjali Gupta,P00017,Electric Kettle,Clothing,Apex,3,83.31,249.93,0%,249.93,19.99,3.48,23.47,226.46,UPI,Delivered,Fort Worth,Texas,United States,SELL00159
ORD0000215,16-09-2023,CUST023893,Aditya Gupta,P00002,Bluetooth Speaker,Electronics,KiddoFun,3,556.68,1670.04,0%,1670.04,83.50,1.06,84.56,1585.48,Debit Card,Delivered,Fort Worth,Texas,Canada,SELL01801
ORD0000216,21-07-2024,CUST008440,Vikas Reddy,P00016,Air Fryer,Home & Kitchen,HomeEase,3,404.76,1214.28,0%,1214.28,218.57,10.50,229.07,985.21,Debit Card,Delivered,Jacksonville,Florida,United States,SELL00813
ORD0000217,09-03-2024,CUST019363,Sunita Reddy,P00005,Laptop Sleeve,Toys & Games,FitLife,5,470.82,2354.10,10%,2118.69,169.50,12.39,181.89,1936.80,Debit Card,Delivered,Denver,Colorado,United States,SELL01565
ORD0000218,03-10-2023,CUST034266,Anjali Sharma,P00003,Smartphone Case,Home & Kitchen,Zenith,5,88.24,441.20,0%,441.20,35.30,13.44,48.74,392.46,Debit Card,Delivered,Houston,Texas,India,SELL01516
ORD0000219,05-02-2024,CUST026742,Vihaan Gupta,P00021,Backpack,Home & Kitchen,Apex,3,410.90,1232.70,0%,1232.70,98.62,0.57,99.19,1133.51,Credit Card,Delivered,San Diego,California,India,SELL01863
ORD0000220,08-06-2023,CUST020572,Mohit Kapoor,P00025,Running Shoes,Clothing,NexPro,4,485.32,1941.28,15%,1650.09,132.01,8.34,140.35,1509.74,Amazon Pay,Delivered,Dallas,Texas,United States,SELL01791
ORD0000221,08-07-2020,CUST012246,Pooja Sharma,P00028,Jeans,Clothing,Apex,1,49.31,49.31,0%,49.31,2.47,0.69,3.16,46.15,Debit Card,Delivered,Charlotte,North Carolina,United States,SELL00297
ORD0000222,02-06-2023,CUST021328,Vihaan Kapoor,P00017,Electric Kettle,Sports & Outdoors,CoreTech,4,389.67,1558.68,5%,1480.75,118.46,3.29,121.75,1359.00,Credit Card,Delivered,San Diego,California,United States,SELL00328
ORD0000223,09-11-2023,CUST017932,Karan Patel,P00037,Router,Home & Kitchen,FitLife,1,450.05,450.05,0%,450.05,22.50,1.20,23.70,426.35,Net Banking,Shipped,Austin,Texas,United States,SELL00753
ORD0000224,01-11-2023,CUST030236,Anjali Mehta,P00018,Vacuum Cleaner,Home & Kitchen,ReadMore,3,137.33,411.99,10%,370.79,29.66,13.56,43.22,327.57,Credit Card,Delivered,San Antonio,Texas,India,SELL00080
